"","term","estimate","std.error.x","statistic","p.value","conf.low.x","conf.high.x","predicted","std.error.y","conf.low.y","conf.high.y","group"
"1","non_Pteropus",31.1823209658473,0.404210272236964,77.1438112972227,0,30.4097385374585,31.9952368423122,31.1823209658473,0.404210272236964,30.3900833900818,31.9745585416129,"1"
"2","Pteropus",119.70217435135,24.6910798615326,4.84799267681441,0.00000125290561822765,83.0776129448011,190.944701451047,150.884495317197,24.6877710371836,102.497353225746,199.271637408648,"1"
"3","unidentified",-30.1823209658176,0.469279301206618,-64.3163269469,0,-31.0835608591581,-29.1107857745713,1.00000000002974,0.238405365626048,0.532734069681586,1.4672659303779,"1"
