"","term","estimate","std.error.x","statistic","p.value","conf.low.x","conf.high.x","predicted","std.error.y","conf.low.y","conf.high.y","group"
"1","non_Pteropus",31.1307251011103,0.400216234656647,77.784763348788,0,30.3656203516783,31.9354355732957,31.1307251011103,0.400216234656647,30.3463156951551,31.9151345070656,"1"
"2","Pteropus",905.545099074672,357.003358484364,2.53651703143385,0.0112006974796192,507.899700309159,NA,936.675824175783,357.003134154423,236.962538865192,1636.38910948637,"1"
"3","unidentified",-30.1307251011018,0.414081377314702,-72.7652262376495,0,-30.9590427735933,-29.3333848614659,1.00000000000852,0.106256070679217,0.791741928338516,1.20825807167853,"1"
