"","term","estimate","std.error.x","statistic","p.value","conf.low.x","conf.high.x","predicted","std.error.y","conf.low.y","conf.high.y","group"
"1","non_Pteropus",3.3739618924881,0.118685235471478,28.4278147916631,6.9267421797292e-158,3.14212519479055,3.60757666308484,31.3756145532952,0.0700474315846516,27.3506567533895,35.9928903160598,"1"
"2","Pteropus",0.0720690921280405,0.0958099287512208,0.752209014946399,0.451983456361658,-0.11564140344688,0.260203989155102,1.07472959685356,0.0958099287512208,0.890729118312786,1.29673958401729,"1"
"3","unidentified",-4.22409276593677,0.562298883877733,-7.51218415517123,0.0000000000000759547741051044,-5.55199797978295,-3.27648714424863,0.0157325467059988,0.554076251397612,0.00531090422390875,0.0466046864001379,"1"
